CVE-2015-2545,CWE-20,CAPEC-153,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-182,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-182,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-209,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-209,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-22,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-22,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-23,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-23,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-230,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-230,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-231,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-231,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-24,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-24,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-250,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-250,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-261,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-261,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-267,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-267,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-28,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-28,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-3,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-3,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-31,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-31,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-42,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-42,IOC-2,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-43,IOC-1,APT-C-09
CVE-2015-2545,CWE-20,CAPEC-43,IOC-2,APT-C-09
